exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error
15,781,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006191965057134142,0.0015496853723559068,0.000863417193645
15,782,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.0006191965057134142,0.0015496853723559068,0.000892118314119
15,783,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.0006191965057134142,0.0015496853723559068,0.000653780028762
15,784,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.0006191965057134142,0.0015496853723559068,0.000978250044874
15,785,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.0006191965057134142,0.0015496853723559068,0.000843379837916
15,786,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.0006191965057134142,0.0015496853723559068,0.00082888389833
15,787,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.0006191965057134142,0.0015496853723559068,0.000648270022496
15,788,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.0006191965057134142,0.0015496853723559068,0.00072642647347
15,789,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.0006191965057134142,0.0015496853723559068,0.000835783519287
15,790,5,2,100,10,0.4131165183542419,0.4157285576707887,-0.6557918861943007,0.4125524110174677,0.4143864027216794,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.0006191965057134142,0.0015496853723559068,0.000807320645652
