exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error
15,121,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00069140293656514,0.001535972243499761,0.000712485087232
15,122,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.00069140293656514,0.001535972243499761,0.000737419200813
15,123,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.00069140293656514,0.001535972243499761,0.000853655587173
15,124,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.00069140293656514,0.001535972243499761,0.000814226716772
15,125,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.00069140293656514,0.001535972243499761,0.000691402936565
15,126,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.00069140293656514,0.001535972243499761,0.000666298379985
15,127,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.00069140293656514,0.001535972243499761,0.000657473996943
15,128,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.00069140293656514,0.001535972243499761,0.000730029518558
15,129,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.00069140293656514,0.001535972243499761,0.000673097220008
15,130,5,2,100,10,0.4119902242123188,0.4150129215069918,-0.6558940990454666,0.41794585641694093,0.4109395354381676,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.00069140293656514,0.001535972243499761,0.000667307046896
